,Kingdom,Phylum,Class,Order,Family,Genus,Species,KOK17031_Con_20um_A,KOK17031_Con_20um_B,KOK17031_Con_20um_C,KOK17031_Part_20um_A,KOK17031_Part_20um_B,KOK17031_Part_20um_C,KOK17031_Con_2um_A,KOK17031_Con_2um_B,KOK17031_Con_2um_C,KOK17031_Part_2um_A,KOK17031_Part_2um_B,KOK17031_Part_2um_C,KOK17031_Con_0point2um_A,KOK17031_Con_0point2um_B,KOK17031_Con_0point2um_C,KOK17031_Part_0point2um_A,KOK17031_Part_0point2um_B,KOK17031_Part_0point2um_C,KOK17032_Con_20um_A,KOK17032_Con_20um_B,KOK17032_Con_20um_C,KOK17032_Part_20um_A,KOK17032_Part_20um_B,KOK17032_Part_20um_C,KOK17032_Con_2um_A,KOK17032_Con_2um_B,KOK17032_Con_2um_C,KOK17032_Part_2um_A,KOK17032_Part_2um_B,KOK17032_Part_2um_C,KOK17032_Con_0point2um_A,KOK17032_Con_0point2um_B,KOK17032_Con_0point2um_C,KOK17032_Part_0point2um_A,KOK17032_Part_0point2um_B,KOK17032_Part_0point2um_C,HOT291_Con_20um_A,HOT291_Con_20um_B,HOT291_Con_20um_C,HOT291_Part_20um_A,HOT291_Part_20um_B,HOT291_Part_20um_C,HOT291_Con_2um_A,HOT291_Con_2um_B,HOT291_Con_2um_C,HOT291_Part_2um_A,HOT291_Part_2um_B,HOT291_Part_2um_C,HOT291_Con_0point2um_A,HOT291_Con_0point2um_B,HOT291_Con_0point2um_C,HOT291_Part_0point2um_A,HOT291_Part_0point2um_B,HOT291_Part_0point2um_C,HOT292_Con_20um_A,HOT292_Con_20um_B,HOT292_Con_20um_C,HOT292_Part_20um_A,HOT292_Part_20um_B,HOT292_Part_20um_C,HOT292_Con_2um_A,HOT292_Con_2um_B,HOT292_Con_2um_C,HOT292_Part_2um_A,HOT292_Part_2um_B,HOT292_Part_2um_C,HOT292_Con_0point2um_A,HOT292_Con_0point2um_B,HOT292_Con_0point2um_C,HOT292_Part_0point2um_A,HOT292_Part_0point2um_B,HOT292_Part_0point2um_C
ASV_5729,Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5731,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,NA,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0.000223464,0.000111732,0.000558659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0.000335196,0,0,0,0,0,0,0,0,0
ASV_5732,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,cvE6,NA,NA,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0
ASV_5733,Bacteria,Verrucomicrobiota,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,NA,0,0,0,0,0,0,0,0,0,0.000893855,0,0,0,0,0,0,0.000111732,0,0,0,0.001005587,0.000111732,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0.000111732,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0
ASV_5734,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,Candidatus_Puniceispirillum,NA,0,0,0,0,0,0,0,0,0,0.000111732,0.000223464,0,0.000111732,0,0.000111732,0,0,0.000111732,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5735,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0.000111732,0,0,0,0,0
ASV_5736,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0.000223464,0.000111732,0,0,0,0,0.000111732,0,0,0.000111732,0,0
ASV_5737,Bacteria,Planctomycetota,OM190,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000782123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5739,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0.000111732,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0
ASV_5740,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0.000111732,0,0,0,0.000111732,0,0,0,0,0
ASV_5741,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335196,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0
ASV_5742,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446927,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5743,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335196,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5744,Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0.000111732,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5745,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Synechococcus_CC9902,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0.000111732,0,0,0,0.000111732,0.000111732,0,0
ASV_5746,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0
ASV_5747,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000223464,0,0,0,0,0.000111732,0.000111732,0,0,0
ASV_5748,Bacteria,Margulisbacteria,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5750,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5751,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000223464,0,0,0,0,0,0,0
ASV_5752,Bacteria,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001452514,0,0,0,0,0,0.000446927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5753,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0.000223464,0.000111732,0,0,0,0,0,0
ASV_5754,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5755,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000782123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5757,Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0.000111732
ASV_5758,Bacteria,Myxococcota,Polyangia,Blfdi19,NA,NA,NA,0.00122905,0,0,0,0.000223464,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5759,Bacteria,Verrucomicrobiota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,R76-B128,NA,0.001117318,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0.000111732,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5761,Bacteria,Bdellovibrionota,Oligoflexia,053A03-B-DI-P58,NA,NA,NA,0.001117318,0,0,0,0.000111732,0,0.000223464,0,0,0,0,0.000111732,0,0.000111732,0,0.000111732,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5762,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,NA,NA,0.000335196,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0.000335196,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0.000111732,0,0.000558659,0,0,0,0,0,0,0,0,0
ASV_5763,Bacteria,NA,NA,NA,NA,NA,NA,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446927,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0
ASV_5764,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Algisphaera,NA,0,0,0,0.00122905,0.000558659,0.000446927,0,0,0,0.000223464,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0
ASV_5765,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,NA,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0.000223464,0,0,0,0,0.000111732,0
ASV_5766,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Aureispira,NA,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000446927,0,0.001117318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5767,Bacteria,Myxococcota,Polyangia,Polyangiales,Eel-36e1D6,NA,NA,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0.000335196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5768,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,aggregata,0,0,0,0,0,0.000111732,0,0.000223464,0.000558659,0,0,0.000111732,0,0,0,0,0,0.000111732,0,0,0,0,0.000111732,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5769,Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0
ASV_5771,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,NA,NA,0,0,0,0,0,0,0.000335196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0.000335196,0,0,0,0,0,0,0,0,0,0,0
ASV_5772,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA,0,0,0,0,0,0,0,0.000446927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558659,0.000111732,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5773,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,0,0,0,0,0,0,0.000111732,0.000111732,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0.001005587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5774,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5777,Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5778,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,NA,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000893855,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0.000111732,0,0,0,0,0,0,0,0,0
ASV_5779,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,Francisella,NA,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001787709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5780,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5781,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,NA,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0.000223464,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0.000111732
ASV_5782,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000223464,0,0.000111732,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0.000111732,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5783,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4_marine_group,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000558659,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5784,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_III,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000782123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5787,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000670391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5788,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,BD1-7_clade,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0.000223464,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0.000782123,0.000223464,0.000111732,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0
ASV_5789,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000893855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5790,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335196,0.000223464,0,0,0,0.000446927,0.000111732,0.000111732,0,0,0,0.000111732,0.000111732,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5791,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000670391,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5792,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446927,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0.000111732,0,0,0,0.000111732,0.000111732,0.000446927,0,0,0,0,0,0,0,0,0
ASV_5793,Bacteria,Marinimicrobia_(SAR406_clade),NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0.000111732,0,0
ASV_5794,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0.000223464,0,0,0,0,0
ASV_5795,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,NA,0.000223464,0,0,0.000335196,0,0.000111732,0,0,0,0.000111732,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0.000111732,0,0,0,0.000111732,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0
ASV_5796,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,NA,0.000111732,0,0,0,0,0,0,0,0.000223464,0,0,0,0,0,0,0,0.000111732,0,0,0,0.000335196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_5797,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,NA,NA,0,0,0,0,0,0,0,0.000111732,0,0,0.000223464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111732,0,0.000111732,0,0,0,0,0,0,0,0,0
